time,is_night,tree_spawn_rate,tree_health,food_spawn_rate,food_health,plant_growth_rate,dude_speed,dude_max_hunger,dude_lifespan,wraith_speed,quarry_health,building_max_health,tree_population,dude_population,food_population,plant_population,building_population
35920,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
35970,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36020,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36070,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36120,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36170,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36270,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36320,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36370,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36420,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36470,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36520,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36570,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36620,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36670,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36720,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36770,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
36820,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37020,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37070,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37120,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37170,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37220,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37370,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37420,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37470,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37570,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37620,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37670,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37720,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37770,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37820,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37870,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
37920,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38070,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38120,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38220,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38320,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38370,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38420,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38470,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38520,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38570,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38620,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38720,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38770,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38820,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38870,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
38920,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39020,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39070,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39120,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39170,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39220,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39270,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39370,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39420,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39470,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39520,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39570,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39620,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39670,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39720,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39770,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39820,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39870,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
39920,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
40120,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
40170,False,5,30,10,20,15,100,5000,10000,80,80,5000,19,2,1,2,1
40220,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40270,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40370,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40420,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40470,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40570,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40670,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40720,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40770,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40820,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40870,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40920,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
40970,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,2,2,1,1
43130,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,3,2,1,1
43430,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,3,2,1,1
44080,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,3,1,1,1
44130,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,3,1,1,1
44180,False,5,30,10,20,15,100,5000,10000,80,80,5000,27,3,1,1,1
44430,False,5,30,10,20,15,100,5000,10000,80,80,5000,26,3,1,1,1
46180,False,5,30,10,20,15,100,5000,10000,80,80,5000,31,3,0,1,1
46530,False,5,30,10,20,15,100,5000,10000,80,80,5000,31,3,0,1,2
48180,False,5,30,10,20,15,100,5000,10000,80,80,5000,30,3,0,1,2
48430,False,5,30,10,20,15,100,5000,10000,80,80,5000,30,3,0,1,2
48880,False,5,30,10,20,15,100,5000,10000,80,80,5000,30,3,0,1,2
52230,False,5,30,10,20,15,100,5000,10000,80,80,5000,44,3,1,0,3
52480,False,5,30,10,20,15,100,5000,10000,80,80,5000,44,3,1,0,3
54830,False,5,30,10,20,15,100,5000,10000,80,80,5000,44,3,1,0,3
55080,False,5,30,10,20,15,100,5000,10000,80,80,5000,44,3,1,0,3
59330,False,5,30,10,20,15,100,5000,10000,80,80,5000,56,3,1,0,3
59580,False,5,30,10,20,15,100,5000,10000,80,80,5000,56,3,1,0,3
60380,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,3,1,1,3
60530,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,3,1,1,3
62170,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62220,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62270,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62320,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62420,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62520,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62570,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62620,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62670,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62720,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62770,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62870,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62920,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
62970,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63020,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63070,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63170,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63220,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63270,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63420,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63470,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63520,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63570,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63720,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63770,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63820,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63870,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
63970,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64020,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64070,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64120,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64220,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64420,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64520,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64670,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64770,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
64870,False,5,30,10,20,15,100,5000,10000,80,80,5000,70,4,1,1,3
68080,False,5,30,10,20,15,100,5000,10000,80,80,5000,77,5,1,1,3
69430,False,5,30,10,20,15,100,5000,10000,80,80,5000,74,5,1,1,3
69480,False,5,30,10,20,15,100,5000,10000,80,80,5000,74,5,1,1,3
75880,False,5,30,10,20,15,100,5000,10000,80,80,5000,97,5,2,0,5
77530,False,5,30,10,20,15,100,5000,10000,80,80,5000,95,5,2,0,5
84180,True,5,30,10,20,15,100,5000,10000,80,80,5000,115,5,1,0,5
87730,True,5,30,10,20,15,100,5000,10000,80,80,5000,126,5,1,0,5
92220,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92270,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92320,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92470,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92520,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92620,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92670,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92820,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
92870,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93020,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93070,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93120,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93320,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93370,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93420,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93520,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93670,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93770,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
93920,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94020,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94120,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94420,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94520,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94670,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94720,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
94870,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95120,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95170,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95320,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95620,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95670,True,5,30,10,20,15,100,5000,10000,80,80,5000,142,4,1,1,5
95870,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
95920,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
95970,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96120,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96320,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96520,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96620,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96820,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
96870,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
97120,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
97170,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
97570,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
97770,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
98170,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
98220,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
98370,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
100320,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
100420,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
100720,True,5,30,10,20,15,100,5000,10000,80,80,5000,158,4,1,1,5
100770,True,5,30,10,20,15,100,5000,10000,80,80,5000,159,4,1,2,5
101270,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
101320,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
101470,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
101920,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
102320,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
102570,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
102640,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
102770,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103350,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103500,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103550,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103600,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103650,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103800,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103850,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103900,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
103950,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104300,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104400,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104530,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104570,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104600,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104700,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104750,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104900,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
104950,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105050,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105150,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105200,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105400,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105550,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105600,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105650,True,5,30,10,20,15,100,5000,10000,80,80,5000,172,4,1,2,5
105850,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
105950,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106050,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106100,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106200,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106250,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106350,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106450,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106500,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106600,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106800,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106850,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
106950,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107000,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107050,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107100,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107150,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107250,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107300,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107400,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107450,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107500,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107650,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107700,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107750,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107850,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
107950,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
108000,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
108050,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
108100,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
108150,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
110220,True,5,30,10,20,15,100,5000,10000,80,80,5000,189,4,2,1,5
113220,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113420,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113470,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113720,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113770,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113820,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
113970,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114020,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114070,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114270,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114320,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114420,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114570,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114720,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114770,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114820,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114920,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
114970,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115070,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115220,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115370,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115620,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115720,True,5,30,10,20,15,100,5000,10000,80,80,5000,208,4,2,1,5
115770,True,5,30,10,20,15,100,5000,10000,80,80,5000,209,4,3,1,5
116270,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116470,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116570,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116720,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116770,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116820,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
116870,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117020,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117120,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117220,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117270,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117420,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117470,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117520,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117570,True,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117820,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117870,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
117920,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118120,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118170,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118290,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118340,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118390,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118540,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118640,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118940,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
118990,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
119090,False,5,30,10,20,15,100,5000,10000,80,80,5000,228,4,3,1,5
119290,False,5,30,10,20,15,100,5000,10000,80,80,5000,227,4,3,1,5
119340,False,5,30,10,20,15,100,5000,10000,80,80,5000,227,4,3,1,5
119540,False,5,30,10,20,15,100,5000,10000,80,80,5000,226,4,3,1,5
119591,False,5,30,10,20,15,100,5000,10000,80,80,5000,226,4,3,1,5
119640,False,5,30,10,20,15,100,5000,10000,80,80,5000,226,4,3,1,5
119790,False,5,30,10,20,15,100,5000,10000,80,80,5000,225,4,3,1,5
119990,False,5,30,10,20,15,100,5000,10000,80,80,5000,224,4,3,1,5
120090,False,5,30,10,20,15,100,5000,10000,80,80,5000,224,4,3,1,5
120290,False,5,30,10,20,15,100,5000,10000,80,80,5000,223,4,3,1,5
120440,False,5,30,10,20,15,100,5000,10000,80,80,5000,223,4,3,1,5
120690,False,5,30,10,20,15,100,5000,10000,80,80,5000,223,4,3,1,5
120890,False,5,30,10,20,15,100,5000,10000,80,80,5000,242,4,3,1,5
120940,False,5,30,10,20,15,100,5000,10000,80,80,5000,242,4,3,1,5
120990,False,5,30,10,20,15,100,5000,10000,80,80,5000,242,4,3,1,5
121040,False,5,30,10,20,15,100,5000,10000,80,80,5000,242,4,3,1,5
121090,False,5,30,10,20,15,100,5000,10000,80,80,5000,241,4,3,1,5
121190,False,5,30,10,20,15,100,5000,10000,80,80,5000,241,4,3,1,5
121290,False,5,30,10,20,15,100,5000,10000,80,80,5000,241,4,3,1,5
121390,False,5,30,10,20,15,100,5000,10000,80,80,5000,240,4,3,1,5
121640,False,5,30,10,20,15,100,5000,10000,80,80,5000,239,4,3,1,5
121990,False,5,30,10,20,15,100,5000,10000,80,80,5000,238,4,3,1,5
122040,False,5,30,10,20,15,100,5000,10000,80,80,5000,238,4,3,1,5
122090,False,5,30,10,20,15,100,5000,10000,80,80,5000,238,4,3,1,5
122190,False,5,30,10,20,15,100,5000,10000,80,80,5000,237,4,3,1,5
122340,False,5,30,10,20,15,100,5000,10000,80,80,5000,237,4,3,1,5
122440,False,5,30,10,20,15,100,5000,10000,80,80,5000,236,4,3,1,5
122590,False,5,30,10,20,15,100,5000,10000,80,80,5000,236,4,3,1,5
122640,False,5,30,10,20,15,100,5000,10000,80,80,5000,236,4,3,1,5
122690,False,5,30,10,20,15,100,5000,10000,80,80,5000,235,4,3,1,5
122790,False,5,30,10,20,15,100,5000,10000,80,80,5000,234,4,3,1,5
122940,False,5,30,10,20,15,100,5000,10000,80,80,5000,234,4,3,1,5
122990,False,5,30,10,20,15,100,5000,10000,80,80,5000,234,4,3,1,5
123090,False,5,30,10,20,15,100,5000,10000,80,80,5000,234,4,3,1,5
123140,False,5,30,10,20,15,100,5000,10000,80,80,5000,234,4,2,1,5
